elo_diff,home_elo_before,away_elo_before,win_rate_diff_L20,win_rate_diff_L10,win_rate_diff_L5,home_win_rate_L20,home_win_rate_L10,home_win_rate_L5,away_win_rate_L20,away_win_rate_L10,away_win_rate_L5,fg_pct_diff_L20,fg_pct_diff_L10,fg_pct_diff_L5,fg3_pct_diff_L20,fg3_pct_diff_L10,fg3_pct_diff_L5,h2h_home_win_rate,h2h_total_games,season_progress,home_team_id,away_team_id
0.566295295691815,0.5180673832246384,-0.27193751558206863,1.0170411162972077,0.9239530351039239,1.0350556358442458,0.8835909621920135,0.41436372388949466,0.7378470727525105,-0.5656424283587376,-0.9828212114652616,-0.7899910218931551,,,,,,,0.16151999311196893,-0.3475174818909238,0.19782710250560628,1610610025,1610610036
0.6039692472771893,0.04786675101219423,-0.7983915024453798,0.5227481201997679,0.3105016874511944,0.5242673334751724,0.38981924524761574,0.8221463355881363,0.7378470727525105,-0.3747009909515048,0.4942377384871494,-0.010757234877545105,,,,,,,-1.3978526179417428,-0.3668322884233167,-0.2956336003793892,1610610025,1610610035
1.5343047050468703,0.47103883500554344,-1.6762096961612765,1.0170411162972073,0.617227361277559,0.5242673334751721,0.44468276935254863,0.006581112190853389,0.009169529815765583,-1.138466740580436,-0.9828212114652616,-0.7899910218931551,,,,,,,-1.3978526179417428,-0.35791776233144307,0.0991349619286071,1610610025,1610610032
0.6598281225843686,0.5488175106120364,-0.37207100765370266,0.33915357879214736,0.0037760136248292855,-0.4973092712629743,0.8835909621920135,0.41436372388949466,0.009169529815765583,0.5800061960846595,0.4942377384871494,0.7684765521380647,,,,,,,-2.5673820762320267,-0.3660894112489939,0.34586531337110465,1610610025,1610610026
0.578488497115377,0.2712004781811346,-0.5377044323308774,1.0170411162972077,0.31050168745119405,1.0350556358442458,0.664136865772281,0.41436372388949466,0.7378470727525105,-0.8520545844695868,0.0018847551696791784,-0.7899910218931551,,,,,,,0.5513631458753969,-0.3497461134138922,0.34586531337110465,1610610025,1610612744
0.741696344628477,0.5664423469724018,-0.46907517016230726,1.525456769426003,1.230678708930289,0.5242673334751721,0.8835909621920135,0.41436372388949466,0.009169529815765583,-1.4248788966912853,-1.4751741947827317,-0.7899910218931551,,,,,,,1.5259710277839673,-0.35494625363415183,0.0991349619286071,1610610025,1610610024
-1.1537293255678573,0.28415395541443444,1.9034658744956603,0.00020981003961732854,0.003776013624829626,0.5242673334751724,0.8835909621920135,0.8221463355881363,0.7378470727525105,1.152830508306358,0.9865907218046196,-0.010757234877545105,,,,,,,0.5513631458753969,-0.3586606395057659,-1.0851707249953821,1610610025,1610612747
-0.18732784316233878,0.17748549378313463,0.44137081812387796,0.16968169441588235,-0.9164010078542646,-0.4973092712629743,0.664136865772281,0.006581112190853389,0.009169529815765583,0.5800061960846595,1.47894370512209,0.7684765521380647,,,,,,,0.19696027972682625,-0.3616321482030571,0.29651924308260524,1610610025,1610612765
-0.3119743636369442,0.6902516626033475,1.132615208986361,0.5086254631684124,0.3105016874511944,-0.4973092712629743,1.1030450586117455,0.8221463355881363,0.009169529815765583,0.5800061960846595,0.4942377384871494,0.7684765521380647,,,,,,,0.9412062986388249,-0.3623750253773799,0.04978889164010774,1610610025,1610612758
1.0973920189337412,0.5546831835058336,-0.9795139263318395,1.1865130006734725,0.9239530351039239,1.0350556358442458,0.44468276935254863,0.41436372388949466,0.7378470727525105,-1.4248788966912853,-0.9828212114652616,-0.7899910218931551,,,,,,,-1.3978526179417428,-0.3668322884233167,0.0004428213516081415,1610610025,1610610029
0.9922599718698555,0.7229854477767349,-0.6626108791000833,1.9773817944293763,1.8441300565830188,1.545843938213319,1.1030450586117455,1.2299289472867776,1.466524615689255,-1.9022324902093677,-1.4751741947827317,-0.7899910218931551,,,,,,,4.449794673509677,-0.36906091994628515,-0.24628753009088972,1610610025,1610612737
1.0944345706129694,0.3076587201700853,-1.2242022580396723,1.6949286538022683,1.5374043827566541,1.545843938213319,0.8835909621920135,0.8221463355881363,0.7378470727525105,-1.7112910528021346,-1.4751741947827317,-1.569224808908765,,,,,,,-7.245499909393163,-0.36906091994628515,0.44455745394810403,1610610025,1610610033
0.814689209534456,0.36865347698969186,-0.7706299799800328,1.525456769426003,1.230678708930289,1.0350556358442455,0.22522867293281668,0.006581112190853389,0.009169529815765583,-2.284115365023833,-1.9675271781002022,-1.569224808908765,,,,,,,-1.3978526179417428,-0.36980379712060796,-0.9371325141298835,1610610025,1610610027
0.5794829173861005,0.5429507750264077,-0.2653574928389887,0.7345879756700993,0.8217111438284693,1.0350556358442455,0.664136865772281,0.8221463355881363,1.466524615689255,-0.3747009909515048,-0.3263505670419679,-0.010757234877545105,,,,,,,-1.3978526179417428,-0.36980379712060796,-0.7397482329758855,1610610025,1610610030
1.1992414475766238,0.6613573942392472,-1.0148249207891669,2.0338724225547984,2.1508557304093836,1.545843938213319,0.8835909621920135,1.2299289472867776,0.7378470727525105,-2.284115365023833,-1.9675271781002022,-1.569224808908765,,,,,,,-1.3978526179417428,-0.36980379712060796,-0.34497967066788915,1610610025,1610610037
0.2724933462484142,0.3558126022690531,-0.023546365661852055,1.0170411162972077,0.0037760136248292855,0.013479031106099043,0.8835909621920135,0.41436372388949466,0.7378470727525105,-0.5656424283587376,0.4942377384871494,0.7684765521380647,,,,,,,-7.245499909393163,-0.36906091994628515,0.24717317279410567,1610610025,1610610023
-0.39094567253020546,-0.3728544963179269,0.17241920477776607,-0.8471496118417077,-0.6096753340279001,0.013479031106098759,-0.21367951990664769,-0.4012014995077879,0.009169529815765583,1.152830508306358,0.4942377384871494,-0.010757234877545105,,,,,,,-2.5673820762320267,-0.3660894112489939,-0.04890324893689168,1610610026,1610610034
-0.10342143765892668,-0.268457496676646,-0.1254537987571328,-0.677677727465443,-0.9164010078542646,0.013479031106098759,-0.43313361632638014,-0.4012014995077879,0.009169529815765583,0.5800061960846595,0.9865907218046196,-0.010757234877545105,,,,,,,-1.3978526179417428,-0.3653465340746711,-1.0851707249953821,1610610026,1610612752
-0.5987306095125138,-0.3017727731345421,0.5352824091370108,-0.677677727465443,-0.3029496602015356,-0.4973092712629743,-0.21367951990664769,0.006581112190853389,0.009169529815765583,0.866418352195509,0.4942377384871494,0.7684765521380647,,,,,,,-1.3978526179417428,-0.3668322884233167,0.0991349619286071,1610610026,1610610025
0.7500141486529034,-0.2390602632222511,-1.2921374761995126,0.33915357879214736,0.617227361277559,1.0350556358442455,-0.43313361632638014,0.006581112190853389,0.009169529815765583,-1.138466740580436,-0.9828212114652616,-1.569224808908765,,,,,,,-2.5673820762320267,-0.3660894112489939,0.24717317279410567,1610610026,1610610028
